10,58,880893,1350613,880909
10,59,1023622,1619413,1019923
10,60,731806,1145456,731614
10,61,1091655,1750818,1091145
10,62,863062,1373037,863114
10,63,957297,1501334,957248
10,64,1104662,1535278,976440
10,65,1107355,1747048,1107115
10,66,927715,1417222,927681
10,67,1085761,1688438,1085676
10,68,988745,1531740,988828
10,69,1102374,1779332,1101984
10,70,925945,1382829,925997
10,71,1277839,1995810,1277801
10,72,1003609,1679844,1003817
10,73,1163990,1803631,1163875
10,74,1025989,1619091,1025915
10,75,1311077,2019431,1311037
10,76,1178964,1881373,1178859
10,77,1159927,1799235,1159932
10,78,1271344,1924224,1264416
10,79,1114193,1739107,1106328
10,80,1139564,1791467,1139510
10,81,1221173,1897535,1221087
10,82,1392840,2189647,1392677
10,83,1066946,1698686,1066919
10,84,1189057,1826013,1152205
10,85,1049115,1740762,1034936
10,86,1004317,1644648,1000221
10,87,972168,1599953,972208
10,88,1367871,2158634,1360890
10,89,1832787,2906133,1805395
10,90,1262121,2004486,1262323
10,91,2276761,2736303,1811025
10,92,1530617,2320725,1530701
10,93,1372877,2211894,1372772
10,94,1304444,2033696,1304522
10,95,1484040,2323324,1484434
10,96,1349142,2103985,1348622
10,97,1161971,1807055,1161781
10,98,1151674,1813202,1151674
10,99,1172735,1924370,1172654
10,100,1389327,2164333,1348572
15,1,182286,186176,133209
15,2,184765,232463,133170
15,3,485108,226292,137380
15,4,432799,218372,139386
15,5,487687,232882,169977
15,6,681080,294379,172164
15,7,469509,343148,217221
15,8,224087,324583,224191
15,9,236427,348543,236504
15,10,199776,297168,199655
15,11,377472,577974,377130
15,12,232126,371679,231986
15,13,401032,415201,244835
15,14,499329,422063,262064
15,15,603917,523325,304499
15,16,455457,578759,341599
15,17,882326,492931,295886
15,18,414414,474991,290251
15,19,348601,537535,348495
15,20,328391,480704,328372
15,21,533092,814606,532692
15,22,486635,729815,486625
15,23,445218,622861,413921
15,24,632573,956020,632839
15,25,560950,878129,560579
15,26,427151,659498,427164
15,27,494627,798511,494546
15,28,530933,844276,530801
15,29,515360,846309,512753
15,30,454561,720424,454530
15,31,534838,860998,534703
15,32,710093,1056317,710286
15,33,581523,880150,581642
15,34,706723,1079325,694588
15,35,558362,861774,558268
15,36,617385,968274,617109
15,37,570235,890535,570137
15,38,595775,950967,595627
15,39,639756,999237,639603
15,40,617125,1000476,616815
15,41,637860,1001339,637944
15,42,724500,1150317,724194
15,43,896735,1379980,896666
15,44,718183,1152575,718045
15,45,712318,1126563,712252
15,46,766714,1246902,766491
15,47,751004,1191307,751004
15,48,789308,1269352,789160
15,49,795643,1285034,795476
15,50,1387067,1441275,935860
15,51,787728,1242554,787479
15,52,1119683,1666202,1119852
15,53,1278711,1520787,974489
15,54,792177,1211949,791990
15,55,883584,1379728,883577
15,56,809171,1271564,808917
15,57,1020418,1558930,1020560
15,58,882404,1392070,882337
15,59,1160955,1758329,1149633
15,60,941307,1472529,941315
15,61,1282379,1880982,1282091
15,62,1115084,1622262,1115444
15,63,1200693,1851522,1162566
15,64,1047243,1587705,1046939
15,65,959033,1541601,959011
15,66,1066390,1661580,1066246
15,67,967307,1528833,967091
15,68,1007461,1618108,1007377
15,69,1074745,1709767,1074640
15,70,1008806,1614195,1006888
15,71,1149391,1912584,1148970
15,72,1067397,1679493,1067147
15,73,1159023,1798275,1158948
15,74,1111605,1783420,1111355
15,75,1083839,1739240,1083761
15,76,1166919,1837712,1166748
15,77,1140222,1827183,1139972
15,78,1267787,2038251,1267511
15,79,1101006,1746910,1100998
15,80,1356379,2041738,1341818
15,81,1281376,2040837,1281111
15,82,1242162,1955319,1242225
15,83,1359574,1936213,1234214
15,84,1218084,1928681,1217889
15,85,1383160,2184755,1383028
15,86,1254437,2007308,1254561
15,87,1250037,2011334,1250268
15,88,1213727,1953348,1213791
15,89,1213473,1979569,1213280
15,90,1316461,1946021,1287721
15,91,1208005,1973447,1207450
15,92,1149056,1830407,1146390
15,93,1554405,2439385,1554443
15,94,1542116,2322789,1541797
15,95,1638267,2514885,1630892
15,96,1583079,2518455,1581989
15,97,2522001,3448187,2521847
15,98,1727587,2577563,1708645
15,99,1557399,2400361,1550349
15,100,1461440,2291432,1461521
15,101,1757755,2620694,1757330
15,102,1271402,2110958,1271375
15,103,1692745,2719517,1692505
15,104,1468195,2307965,1468422
15,105,1534037,2442612,1533668
15,106,1537470,2458894,1537687
15,107,1854077,2580371,1692043
15,108,1541563,2432640,1541501
15,109,1585016,2540446,1572318
15,110,1698952,2703026,1699021
15,111,1783730,2768906,1783626
15,112,2176347,2984075,1886937
15,113,1543347,2420637,1543774
15,114,1908040,3108084,1907738
15,115,1714349,2642424,1705547
15,116,1567043,2493041,1567584
15,117,1690269,2734954,1690203
15,118,1743183,2600906,1684661
15,119,1704421,2659609,1704250
15,120,1720022,2758804,1720064
15,121,1848185,2857753,1817776
15,122,1796061,2795057,1788209
15,123,1762279,2722846,1762350
15,124,1783182,2758536,1782931
15,125,1732332,2765281,1726116
15,126,1764805,2785340,1764748
15,127,2006534,3104714,2006267
15,128,2249178,3188062,2057084
15,129,1498546,2439563,1498399
15,130,1630240,2714258,1629996
15,131,1532528,2462478,1532589
15,132,1601191,2563065,1597594
15,133,2037049,3062130,2037861
15,134,1819105,2751587,1810063
15,135,2033478,3132516,1991252
15,136,1795923,2852565,1790546
15,137,1794297,2717567,1794421
15,138,1803530,2828013,1803421
15,139,2186673,3384962,2181404
15,140,2133938,3263997,2133669
15,141,2302555,3545967,2300970
15,142,2020184,3234265,2019874
15,143,1685423,2683852,1685609
15,144,1784532,2871506,1784607
15,145,1755005,2742660,1748073
15,146,1813015,2953513,1812812
15,147,1751675,2844630,1751695
15,148,1839836,3015440,1823680
15,149,1874376,3033185,1874296
15,150,1914629,2940797,1861239
15,151,2996668,3937903,2729869
15,152,1907671,3033708,1895325
15,153,2247681,3523886,2247998
15,154,2427727,3411573,2165415
15,155,2131344,3307579,2131545
15,156,2022067,3333550,2021817
15,157,1969689,3151593,1969683
15,158,1911481,3069502,1909115
15,159,1910154,3012262,1910337
15,160,2029743,3269104,2030029
15,161,1923336,3084269,1923520
15,162,2097966,3274919,2095637
15,163,1924037,3132701,1923966
15,164,2069831,3271528,2070304
15,165,2054658,3302269,2044625
15,166,1976163,3155168,1976482
15,167,1998142,3201995,1998181
15,168,2083472,3376276,2083371
15,169,2138408,3343706,2138677
15,170,2039198,3263545,2024469
15,171,2102668,3362724,2102761
15,172,2096276,3328846,2085740
15,173,2094363,3320523,2094224
15,174,2390447,3708508,2390416
15,175,2536504,3851888,2485630
15,176,2221907,3601516,2221609
15,177,2309686,3625687,2309692
15,178,5983856,3682622,2387269
15,179,2582579,3502260,2244342
15,180,2234873,3473329,2235409
15,181,3294635,4798666,3294168
15,182,2964276,4461904,2964929
15,183,2489281,3782811,2447512
15,184,2266081,3491194,2265831
15,185,2368541,3732303,2368849
15,186,2255830,3617822,2252787
15,187,2460313,3837660,2415432
15,188,2231825,3564447,2231961
15,189,2390717,3674663,2390693
15,190,3085903,4399203,3082730
15,191,2440016,3782126,2440041
15,192,2364389,3750362,2362135
15,193,2342047,3696250,2342319
15,194,2370349,3730711,2370649
15,195,2338063,3769827,2337982
15,196,2386679,3715058,2386545
15,197,2517680,3911622,2515775
15,198,2497459,3822049,2497512
15,199,2444480,3871911,2444281
15,200,2565715,3917064,2566024
15,201,2439083,3781574,2439493
15,202,2674475,3845744,2488285
15,203,2569470,4020014,2569491
15,204,2460773,4020066,2461089
15,205,2508566,3905948,2508551
15,206,2584819,4055547,2584812
15,207,2582610,4092818,2582791
15,208,2939559,4552113,2939704
15,209,2826086,4431441,2826833
15,210,2777764,4283991,2746018
15,211,2865052,4256040,2714187
15,212,2753916,4149834,2699189
15,213,3428856,5248608,3429075
15,214,3292133,4730021,3091553
15,215,3028475,4638235,3028393
15,216,2640928,4157572,2641110
15,217,2943666,4389169,2884930
15,218,2587179,4146193,2586835
15,219,2851634,4426992,2851715
15,220,2630477,4196063,2627079
15,221,2679007,4203518,2678978
15,222,3614445,5334467,3614574
15,223,2879893,4437345,2879741
15,224,2674847,4230327,2675236
15,225,2823446,4302270,2823859
20,1,230590,225431,151710
20,2,151824,192897,124386
20,3,202634,297320,171188
20,4,167789,256377,148304
20,5,347413,533012,328047
20,6,265362,517442,254090
20,7,242226,433835,242072
20,8,219297,351590,219062
20,9,229693,384390,229570
20,10,284963,456826,284911
20,11,561183,496457,324010
20,12,282488,470812,282303
20,13,289113,440081,288893
20,14,325296,555417,325219
20,15,343380,616475,327908
20,16,671063,608293,342878
20,17,398922,655380,389916
20,18,928041,647532,389619
20,19,386964,525904,312859
20,20,345237,554532,345085
20,21,463985,698332,464137
20,22,529048,853909,528687
20,23,558275,852144,558360
20,24,486011,764332,485765
20,25,501453,813924,501144
20,26,467151,752568,467022
20,27,512094,823763,511833
20,28,501066,791526,500912
20,29,612788,955576,612551
20,30,567315,884647,567088
20,31,687300,832308,498661
20,32,9046500,852269,548030
20,33,455533,752236,455388
20,34,476207,752331,461880
20,35,507910,813215,507818
20,36,505075,832705,504673
20,37,492147,780410,491974
20,38,492368,814047,492164
20,39,533364,906189,533179
20,40,523841,856330,523667
20,41,568853,911558,568706
20,42,551943,913217,551884
20,43,644784,1012774,644746
20,44,646503,1057132,646519
20,45,656152,1057623,655875
20,46,587244,953278,587174
20,47,625391,1008792,625260
20,48,648681,1076740,648651
20,49,664951,1116788,664851
20,50,664453,1088153,664327
20,51,704627,1195730,704556
20,52,706303,1274254,706207
20,53,700850,1142576,700728
20,54,732524,1170289,732402
20,55,754660,1273991,754490
20,56,748788,1246728,748499
20,57,691042,1121264,690926
20,58,788605,1264429,788497
20,59,1061541,1672910,1061694
20,60,846605,1367750,832500
20,61,806589,1327303,806543
20,62,800321,1363293,800213
20,63,797459,1284149,797425
20,64,808272,1302033,808213
20,65,808071,1298883,807935
20,66,824944,1368006,824716
20,67,846380,1365215,846311
20,68,999417,1641526,994757
20,69,884341,1479232,884419
20,70,876612,1405255,876585
20,71,1812083,2460658,1812033
20,72,914278,1436190,913984
20,73,1071517,1783890,1004901
20,74,947822,1593853,945883
20,75,930335,1529261,930225
20,76,1021981,1638196,1021872
20,77,1017501,1671550,1017395
20,78,953249,1599891,950325
20,79,979605,1582799,979581
20,80,991473,1594117,991262
20,81,981547,1660320,981198
20,82,1032293,1718414,1032296
20,83,1074863,1854557,1074789
20,84,1059678,1687230,1059612
20,85,1301400,2048493,1301057
20,86,1124645,1824634,1124573
20,87,1336159,2005987,1213764
20,88,1106676,1818121,1106604
20,89,1154696,1811836,1154687
20,90,1510122,2393828,1510216
20,91,1300352,2083761,1297267
20,92,1247645,2057797,1247582
20,93,1771231,2682288,1771708
20,94,1157589,1851908,1157027
20,95,1201619,1904960,1201423
20,96,1339488,2131195,1339458
20,97,1276183,2138302,1266908
20,98,2008417,2848515,1936627
20,99,1666844,2535040,1657479
20,100,1803827,2644801,1803783
20,101,1383184,2219345,1382911
20,102,1781495,2828409,1781006
20,103,1399140,2363774,1394051
20,104,1261016,1953592,1261167
20,105,1392910,2213854,1392655
20,106,1312924,2104417,1312920
20,107,1316491,2115210,1313297
20,108,1340064,2139361,1339895
20,109,1473894,2357091,1473792
20,110,1335056,2147249,1334918
20,111,1431571,2210770,1431665
20,112,1403053,2232993,1402749
20,113,1355052,2176923,1354978
20,114,1428759,2302199,1428937
20,115,1473043,2463988,1473398
20,116,1476958,2447031,1476965
20,117,1384439,2220822,1384609
20,118,1508422,2474229,1508673
20,119,1398609,2294807,1387629
20,120,1732978,2835702,1729455
20,121,1710338,2539942,1710473
20,122,1725680,2923121,1725038
20,123,1904231,2672567,1640167
20,124,1564712,2516639,1564634
20,125,1490714,2438724,1490814
20,126,1620624,2681077,1620392
20,127,1499993,2484356,1500217
20,128,1725135,2669465,1725287
20,129,1753546,2736603,1701025
20,130,1507884,2427817,1507754
20,131,1903373,2805704,1761361
20,132,1604504,2664951,1604324
20,133,1592267,2586291,1592340
20,134,1613741,2651157,1613761
20,135,1763103,2788869,1754128
20,136,2725495,3822897,2721691
20,137,1786965,2918984,1786586
20,138,1860661,2983008,1777473
20,139,1656280,2720990,1656254
20,140,1696089,2657754,1696316
20,141,2810102,4177786,2810593
20,142,1943146,2989408,1943756
20,143,2312068,3506294,2175798
20,144,2128621,3298945,2084316
20,145,1919528,3175193,1916593
20,146,1899247,3026756,1899084
20,147,1774848,2915705,1771017
20,148,2322411,3651735,2322508
20,149,2251647,3563811,2251683
20,150,2268706,3541645,2268922
20,151,2141521,3320587,2141477
20,152,1968487,3136446,1968664
20,153,1869011,3004467,1865942
20,154,2126975,3316515,2072081
20,155,1903187,3092216,1901543
20,156,2004256,3202781,2004300
20,157,1970479,3181185,1934085
20,158,1882524,3047827,1882360
20,159,1977408,3192049,1977625
20,160,1948294,3134380,1947991
20,161,1936423,3013621,1936470
20,162,1885060,3091935,1875309
20,163,2162031,3494299,2162473
20,164,2064928,3349055,2059108
20,165,1907958,3102176,1908189
20,166,1921622,3090593,1921747
20,167,2135592,3291539,2068420
20,168,2169763,3504135,2167117
20,169,2048721,3329107,2048715
20,170,2133485,3383422,2133619
20,171,2087675,3443819,2087372
20,172,2352723,3611827,2295983
20,173,2130006,3292863,2087875
20,174,2044812,3329582,2039145
20,175,2172519,3387201,2172506
20,176,2355867,3691497,2356276
20,177,2183310,3480241,2183334
20,178,3072228,4459741,3072435
20,179,2312181,3492229,2202517
20,180,2219094,3660504,2219222
20,181,2794118,4180577,2794992
20,182,2780869,4109522,2621260
20,183,2601826,4111190,2601206
20,184,2337430,3687785,2337423
20,185,2355731,3755560,2355590
20,186,2800938,4220391,2801462
20,187,2979352,4590482,2966069
20,188,2873916,4339118,2874257
20,189,2847395,4357345,2847492
20,190,2382953,3781343,2382633
20,191,2468553,3824729,2468388
20,192,2406314,3808170,2406413
20,193,2553505,4028540,2553329
20,194,2420752,3877090,2420225
20,195,2339097,3785205,2337105
20,196,2728347,3880195,2454300
20,197,2299360,3721599,2299250
20,198,2537679,4055112,2537505
20,199,2447028,3899613,2446909
20,200,2348859,3787040,2348752
20,201,2473190,3960470,2473121
20,202,2561892,4046930,2454435
20,203,2538335,3972448,2533368
20,204,2503514,4001434,2503479
20,205,2479364,3914265,2477419
20,206,2644723,4281342,2638457
20,207,2485804,4041968,2475329
20,208,2515930,4018677,2515718
20,209,2527992,4034984,2527992
20,210,2925405,4425688,2793939
20,211,2912514,4250823,2644546
20,212,3344767,4934875,3345155
20,213,2762602,4223363,2613239
20,214,2668595,4348775,2668378
20,215,3080472,4810547,3080881
20,216,2986549,4777821,2987031
20,217,2652985,4253417,2619932
20,218,3429472,5119199,3429828
20,219,3405043,5287695,3348569
20,220,3066076,4825623,3066367
20,221,3173951,4885341,3174241
20,222,2774250,4334426,2764910
20,223,2696519,4251752,2697257
20,224,2650676,4233319,2650964
20,225,2728002,4273161,2724715
20,226,2901288,4521445,2890130
20,227,2696084,4351942,2693827
20,228,2917890,4596798,2917614
20,229,3115832,4607879,2979150
20,230,3012936,4838922,3012912
20,231,2889062,4394107,2789994
20,232,2770310,4324353,2764730
20,233,2663175,4321268,2663102
20,234,2886697,4511663,2875509
20,235,2814196,4407304,2814183
20,236,2953799,4678885,2953706
20,237,2795827,4388563,2796265
20,238,2937395,4568153,2937721
20,239,3148809,4835087,3094233
20,240,2919107,4677972,2908477
20,241,3757464,5509120,3757641
20,242,3002540,4695389,2994873
20,243,2965303,4642657,2965687
20,244,3265780,4975782,3196515
20,245,3451350,5351793,3451525
20,246,3491686,5604883,3491521
20,247,2961627,4632835,2961928
20,248,4131638,6020854,3945813
20,249,3768172,6008880,3741372
20,250,3703352,5724683,3703775
20,251,3806784,5749159,3772973
20,252,3191237,5035274,3184369
20,253,3115491,4809916,3115786
20,254,3076210,4960222,3076526
20,255,3149005,4913481,3147414
20,256,3349326,5159137,3259610
20,257,3348420,5080848,3209773
20,258,3346989,5344418,3277698
20,259,3774953,5287924,3390978
20,260,3160270,5005012,3112717
20,261,3381681,5332931,3378739
20,262,3283657,5144346,3277466
20,263,3368249,5221502,3342360
20,264,3487288,5074829,3136943
20,265,3439723,5392747,3438753
20,266,3129558,4953985,3129406
20,267,4310970,6371153,4304362
20,268,3494990,5543782,3492348
20,269,3372372,5247847,3372544
20,270,3337873,5354960,3338262
20,271,3496087,5510668,3496121
20,272,3246136,5060381,3246164
20,273,3746644,5848837,3738888
20,274,4212946,6305990,4071429
20,275,4007437,6278437,4007875
20,276,3913760,6251130,3877817
20,277,3581988,5606955,3572058
20,278,3439627,5445627,3439847
20,279,3626243,5425986,3505202
20,280,3267476,5262321,3267545
20,281,3522913,5433830,3522848
20,282,3394096,5345491,3394193
20,283,3557450,5611268,3518555
20,284,3615212,5567955,3492764
20,285,3691103,5709216,3689821
20,286,3480252,5551776,3479966
20,287,3585557,5616004,3585821
20,288,3771308,5645119,3557448
20,289,3750938,5863478,3750394
20,290,3539719,5624484,3518266
20,291,4431729,6488181,4427535
20,292,3650359,5883359,3631201
20,293,3642851,5851314,3639056
20,294,3598796,5776791,3598966
20,295,3958414,5958038,3820295
20,296,4123746,6558827,4124150
20,297,4112756,6487568,4113299
20,298,3754801,5884562,3754885
20,299,4372338,6904701,4372711
20,300,4451706,6790380,4452451
20,301,4450590,6389117,3965886
20,302,3661334,5828933,3649098
20,303,3656483,5762524,3644861
20,304,4164435,6404282,3927956
20,305,3793418,5942244,3784270
20,306,3843154,6018407,3839736
20,307,3667931,5815826,3660975
20,308,4141801,6558127,4134116
20,309,3837092,6083094,3831923
20,310,3740823,5887880,3736788
20,311,4142989,6280219,3948715
20,312,4053553,6403768,4053942
20,313,4822266,7010068,4706454
20,314,4156208,6549465,4156343
20,315,4222876,6476028,4086637
20,316,3875342,6236525,3872842
20,317,4097928,6454999,4059439
20,318,4005845,6000917,3920266
20,319,4574506,7183467,4569177
20,320,4168146,6490665,4168260
20,321,4876740,6815286,4437698
20,322,5162365,7541555,4829444
20,323,4125968,6456095,4125719
20,324,4775624,7670582,4773527
20,325,4321837,6789430,4305527
20,326,4004313,6196910,4002178
20,327,4063821,6346643,4063580
20,328,4027245,6398907,4027438
20,329,4506887,6847003,4344379
20,330,4075843,6454174,4056483
20,331,4063662,6478239,4054981
20,332,4209501,6566553,4208934
20,333,5045736,7369583,5046417
20,334,4356236,6893417,4296465
20,335,4044231,6360917,4043982
20,336,4168604,6599099,4164393
20,337,4111706,6545081,4111841
20,338,4112706,6484598,4113058
20,339,4159696,6580265,4155037
20,340,4292601,6707793,4292505
20,341,4841293,7559892,4802910
20,342,4243877,6685508,4244011
20,343,5154929,7862921,5155772
20,344,4382089,6880747,4381922
20,345,5452908,8348970,5320015
20,346,5530211,8371932,5530325
20,347,4856263,7803802,4856664
20,348,4196503,6633335,4195749
20,349,4611965,7018638,4488634
20,350,4465979,6810749,4335711
20,351,4369015,6845166,4274182
20,352,5268609,7796230,5262017
20,353,4238529,6619365,4238574
20,354,4428809,6991510,4396970
20,355,4183733,6535390,4184390
20,356,4615187,7029315,4476917
20,357,4395377,6915805,4389528
20,358,4375717,6902178,4344837
20,359,4610730,7142847,4557176
20,360,4440225,7039980,4440428
20,361,4375610,6878823,4369088
20,362,5013015,7659399,5013588
20,363,5396260,8227985,5252398
20,364,5211508,7210912,4543006
20,365,6238772,9347022,6186122
20,366,5261794,8409693,5262107
20,367,4624939,7228396,4616590
20,368,4782831,7447079,4778816
20,369,4507997,7064684,4503005
20,370,4684369,7068117,4519213
20,371,5746717,8071250,5394534
20,372,4414426,7036402,4412586
20,373,4568074,7210736,4568342
20,374,4718560,7449143,4718842
20,375,4748253,7306165,4625087
20,376,4795344,7275835,4623599
20,377,5105851,7446203,4703627
20,378,4919303,7295850,4517052
20,379,4759615,7494688,4759541
20,380,4509680,7266357,4509509
20,381,5054805,8006210,5046775
20,382,4865111,7643641,4858546
20,383,5738020,8481346,5540849
20,384,8152679,11079026,7623402
20,385,4838512,7514622,4831948
20,386,4805408,7524281,4799418
20,387,4965265,7497311,4733077
20,388,5704681,8620180,5695911
20,389,5017907,8029044,5018425
20,390,4665097,7382111,4664415
20,391,4918363,7796855,4918906
20,392,5065071,7981958,5053888
20,393,4957249,7707094,4910657
20,394,4829784,7503435,4830128
20,395,5066233,7771680,4997299
20,396,4885673,7643160,4885328
20,397,4835062,7629949,4835265
20,398,5102722,8064688,5082315
20,399,5224859,8120936,5225161
20,400,5331292,8289713,5267717
25,1,341606,346264,220933
25,2,287859,359055,194971
25,3,237631,368545,199137
25,4,288916,403562,264535
25,5,609568,405921,232105
25,6,370374,513873,268068
25,7,690292,433237,233164
25,8,503474,505264,286882
25,9,947809,482101,278586
25,10,510705,456758,253267
25,11,366856,583121,366846
25,12,391983,648876,391742
25,13,355836,604039,355502
25,14,368240,655569,368193
25,15,419715,737722,419456
25,16,376397,690617,376290
25,17,389378,650974,389270
25,18,440740,775093,440658
25,19,551084,882117,550640
25,20,583657,886227,583399
25,21,474223,789662,473982
25,22,508791,847684,508551
25,23,513775,901139,513413
25,24,484521,791294,484230
25,25,414703,715000,414605
25,26,443795,792268,442034
25,27,438313,779087,438197
25,28,454666,780896,454451
25,29,459201,812504,459210
25,30,466906,804380,466846
25,31,487875,865406,487707
25,32,535534,925139,535469
25,33,522227,915577,522145
25,34,500938,861766,500796
25,35,520286,901047,520171
25,36,523724,877834,523644
25,37,546845,939006,546756
25,38,573701,996286,573493
25,39,583325,1021561,583221
25,40,550845,967944,550756
25,41,629814,1044853,629746
25,42,640335,1142656,640194
25,43,612308,1040822,612137
25,44,662643,1131073,662546
25,45,680690,1142368,680588
25,46,638402,1084790,635145
25,47,655464,1091246,655292
25,48,778977,1183889,707036
25,49,717149,1181279,716996
25,50,666407,1110155,666297
25,51,732986,1185655,732954
25,52,773222,1221260,773194
25,53,764967,1290535,764839
25,54,704980,1193593,704746
25,55,838299,1374798,838319
25,56,883891,1472816,884048
25,57,827001,1365834,826953
25,58,817354,1353201,817158
25,59,800634,1292802,800506
25,60,939447,1513012,939273
25,61,786166,1305286,786118
25,62,883710,1368743,883706
25,63,952108,1609554,951867
25,64,868864,1421595,868667
25,65,902392,1496719,902332
25,66,887238,1523975,887185
25,67,852849,1427753,852630
25,68,1158997,1623181,938315
25,69,945261,1540061,945107
25,70,972621,1576969,972523
25,71,1163779,1730298,1039712
25,72,895131,1467369,895050
25,73,1057975,1780810,1058086
25,74,980240,1669117,980026
25,75,1860666,2543422,1860630
25,76,996469,1683416,996393
25,77,1130900,1878482,1131270
25,78,980934,1717254,980790
25,79,1056598,1696295,1041342
25,80,1188674,2019874,1182014
25,81,999957,1645273,999974
25,82,1168361,1969980,1168074
25,83,976422,1670291,976365
25,84,1132070,1869377,1132057
25,85,1056712,1757449,1056442
25,86,1136082,1854547,1136374
25,87,1246573,2092887,1246584
25,88,1133680,1856764,1117123
25,89,1107848,1853533,1108124
25,90,1147040,1884904,1146940
25,91,1214253,1959332,1214610
25,92,1774476,2870832,1697688
25,93,1270776,2081075,1270638
25,94,1432133,2354479,1431939
25,95,1486469,2409523,1486577
25,96,1399489,2331102,1399358
25,97,1460355,2390798,1460303
25,98,1256584,2036895,1246309
25,99,1342936,2264977,1343114
25,100,1321693,2161969,1321588
25,101,1732917,2811484,1733095
25,102,1631243,2600773,1631254
25,103,1728626,2724016,1728447
25,104,1618458,2639330,1618565
25,105,1544751,2485203,1545006
25,106,1764257,2702977,1738281
25,107,1693602,2651715,1598053
25,108,1531263,2525589,1529171
25,109,1314562,2129478,1314591
25,110,1579159,2667105,1578868
25,111,1365629,2242722,1365614
25,112,1602526,2406420,1450449
25,113,1425327,2309531,1425127
25,114,1414022,2340326,1413729
25,115,1603207,2541493,1603629
25,116,1434156,2394422,1433867
25,117,1489266,2426097,1489196
25,118,1500762,2447920,1500920
25,119,1532054,2454435,1531943
25,120,1490932,2419403,1487707
25,121,1531748,2427916,1531670
25,122,1532982,2482915,1532747
25,123,1580320,2584136,1580639
25,124,1589068,2541847,1589082
25,125,1724967,2767097,1662392
25,126,1574840,2539412,1574815
25,127,1738216,2805017,1738131
25,128,1619710,2656906,1619505
25,129,1637087,2656974,1636741
25,130,1575996,2580198,1575899
25,131,1585548,2491982,1585537
25,132,1646653,2677130,1646342
25,133,1762406,2758750,1762564
25,134,1684944,2721485,1684982
25,135,1645570,2712516,1637782
25,136,1730023,2758364,1730082
25,137,1726869,2880801,1726601
25,138,2607938,3705285,2607748
25,139,1716256,2804823,1711095
25,140,1698802,2792277,1698614
25,141,1744915,2774726,1738197
25,142,1989751,3179931,1989513
25,143,2331057,3525334,2331507
25,144,2055990,3323800,2055772
25,145,2152851,3456795,2153172
25,146,2500256,3930166,2500346
25,147,1799623,2859616,1799646
25,148,2202289,3519969,2166430
25,149,2591058,3732056,2421501
25,150,2622055,3999089,2622468
25,151,2246966,3539154,2230981
25,152,2470970,3972348,2462144
25,153,2196841,3488953,2196899
25,154,2053662,3291705,2048566
25,155,1964125,3127769,1960910
25,156,1839192,3082424,1839348
25,157,1977276,3257451,1977385
25,158,2052992,3138920,2024917
25,159,2075707,3339573,2072342
25,160,1980410,3253920,1980609
25,161,2303732,3522292,2189461
25,162,1958628,3140320,1958551
25,163,2190021,3495283,2183308
25,164,2040819,3247260,2040706
25,165,2105545,3316762,2105463
25,166,1984539,3320640,1984706
25,167,2098930,3470748,2099019
25,168,2117983,3515696,2117831
25,169,2537710,3673963,2317039
25,170,2074109,3377773,2065325
25,171,2304403,3595918,2142946
25,172,2141520,3450467,2141312
25,173,2251927,3723664,2242067
